id,username,followers_count,friends_count,statuses_count,favourites_count,listed_count,created_at,verified,default_profile,default_profile_image,has_extended_profile,description,location,url,account_type,account_age_days,has_profile_image,bio
real_4084,sarah_jones,184,90,2138,616,16,2021-10-25T18:51:17.562316,True,True,False,True,Photographer | Nature lover,Tokyo,,human,1559,True,Photographer | Nature lover
real_4085,sarah_jones,478,907,2703,879,25,2024-04-25T18:51:17.562640,False,False,False,False,,Tokyo,,human,646,True,
bot_4086,bot_4086,21,3967,31958,346,2,2025-12-26T18:51:17.563038,False,True,False,False,,,,bot,36,True,
bot_4087,user29480,3,2679,42765,36,4,2026-01-13T18:51:17.563411,False,True,True,False,Follow for deals!,,,bot,18,False,Follow for deals!
real_4088,sarah_jones,505,363,4540,2360,11,2022-07-27T18:51:17.563754,False,True,False,True,Photographer | Nature lover,,,human,1284,True,Photographer | Nature lover
real_4089,john_davis,1162,478,3546,1942,12,2018-10-01T18:51:17.564137,False,False,True,True,"Love coffee, books, and travel",San Francisco,https://example.com,human,2679,False,"Love coffee, books, and travel"
bot_4090,bot_4090,2,3316,22490,132,5,2025-11-15T18:51:17.564478,False,True,False,False,,,,bot,77,True,
bot_4091,user77775,27,7734,48325,125,1,2025-11-05T18:51:17.564807,False,True,True,False,Follow for deals!,,,bot,87,False,Follow for deals!
bot_4092,user15326,46,1796,25395,154,2,2026-01-28T18:51:17.565288,False,True,True,False,,,,bot,3,False,
real_4093,sarah_davis,463,520,4744,798,35,2022-11-18T18:51:17.565771,False,False,False,True,,,,human,1170,True,
real_4094,emma_brown,1294,923,772,2715,28,2016-06-26T18:51:17.566348,False,False,False,False,,London,,human,3506,True,
real_4095,mike_brown,1423,585,3721,1867,36,2019-12-14T18:51:17.567035,False,False,False,True,,Tokyo,https://example.com,human,2240,True,
real_4096,emma_jones,1407,854,966,225,29,2016-12-31T18:51:17.567697,False,False,False,True,"Love coffee, books, and travel",Tokyo,,human,3318,True,"Love coffee, books, and travel"
bot_4097,bot_4097,32,4700,20716,9,1,2026-01-11T18:51:17.568292,False,True,True,False,,,,bot,20,False,
real_4098,sarah_jones,215,867,4014,2023,17,2024-04-20T18:51:17.569036,False,False,False,True,,San Francisco,https://example.com,human,651,True,
real_4099,john_jones,1159,664,3151,352,12,2018-01-24T18:51:17.569478,False,False,True,False,Software engineer and tech enthusiast,Tokyo,,human,2929,False,Software engineer and tech enthusiast
real_4100,sarah_jones,1421,459,2760,2783,36,2021-02-02T18:51:17.569889,False,False,False,False,"Love coffee, books, and travel",San Francisco,,human,1824,True,"Love coffee, books, and travel"
real_4101,alex_davis,1058,566,603,2465,29,2020-05-19T18:51:17.570238,False,False,False,True,"Love coffee, books, and travel",San Francisco,,human,2083,True,"Love coffee, books, and travel"
bot_4102,user45676,22,2290,43642,25,4,2026-01-26T18:51:17.570593,False,True,True,False,,,,bot,5,False,
real_4103,sarah_brown,249,742,1625,1505,5,2020-03-14T18:51:17.570961,False,False,False,False,"Love coffee, books, and travel",New York,,human,2149,True,"Love coffee, books, and travel"
real_4104,mike_brown,413,656,294,1901,25,2024-04-12T18:51:17.571314,False,False,False,True,,Tokyo,,human,659,True,
bot_4105,user2623,22,6448,32306,492,1,2025-12-07T18:51:17.571717,False,True,True,False,,,,bot,55,False,
real_4106,john_davis,137,154,3801,1526,6,2023-06-25T18:51:17.572179,False,True,False,False,Software engineer and tech enthusiast,,,human,951,True,Software engineer and tech enthusiast
bot_4107,user76952,20,2314,26447,225,5,2025-11-06T18:51:17.572838,False,False,True,False,,,,bot,86,False,
real_4108,sarah_davis,627,741,4670,2186,2,2018-11-04T18:51:17.573825,False,False,False,True,Software engineer and tech enthusiast,,https://example.com,human,2645,True,Software engineer and tech enthusiast
real_4109,alex_davis,1445,794,2472,1330,50,2023-01-15T18:51:17.574848,False,False,False,True,Marketing professional | Dog lover,,,human,1112,True,Marketing professional | Dog lover
bot_4110,user74077,1,7688,36529,365,4,2026-01-20T18:51:17.575395,False,True,False,False,Follow for deals!,,,bot,11,True,Follow for deals!
real_4111,alex_brown,1395,591,4276,168,17,2021-08-14T18:51:17.575828,False,False,False,True,Photographer | Nature lover,Tokyo,,human,1631,True,Photographer | Nature lover
bot_4112,user76786,35,2174,18359,443,1,2025-11-15T18:51:17.576324,False,False,True,False,,,,bot,77,False,
real_4113,sarah_davis,484,401,2645,2262,17,2020-05-08T18:51:17.576793,False,True,False,False,Photographer | Nature lover,New York,https://example.com,human,2094,True,Photographer | Nature lover
bot_4114,user23439,1,7197,45383,365,0,2025-12-29T18:51:17.577186,False,False,False,False,,,,bot,33,True,
bot_4115,user60176,46,7921,29160,332,5,2025-12-16T18:51:17.577597,False,True,False,False,,,,bot,46,True,
bot_4116,bot_4116,26,5826,13478,120,0,2025-11-16T18:51:17.577968,False,True,True,False,,,,bot,76,False,
bot_4117,user22369,8,4618,40445,231,2,2025-12-08T18:51:17.578351,False,True,False,False,,,,bot,54,True,
real_4118,sarah_brown,1179,89,1081,760,38,2021-09-12T18:51:17.578692,False,True,False,False,Marketing professional | Dog lover,Tokyo,https://example.com,human,1602,True,Marketing professional | Dog lover
real_4119,john_brown,246,594,1951,843,16,2016-09-13T18:51:17.579094,False,False,False,False,Marketing professional | Dog lover,New York,,human,3427,True,Marketing professional | Dog lover
bot_4120,user94964,17,1686,23173,60,0,2025-12-12T18:51:17.579459,False,True,True,False,,,,bot,50,False,
bot_4121,user4659,17,5181,31588,425,2,2025-11-15T18:51:17.579830,False,True,True,False,,,,bot,77,False,
real_4122,sarah_jones,1170,825,3977,1552,15,2017-05-13T18:51:17.580175,False,False,False,True,,New York,https://example.com,human,3185,True,
real_4123,mike_davis,288,120,4512,214,40,2023-10-05T18:51:17.580526,False,False,False,True,"Love coffee, books, and travel",London,,human,849,True,"Love coffee, books, and travel"
bot_4124,user66049,44,8649,25098,483,2,2025-12-12T18:51:17.580890,False,True,True,False,Follow for deals!,,,bot,50,False,Follow for deals!
bot_4125,user30115,37,8727,43516,461,3,2025-12-01T18:51:17.581476,False,True,True,False,,,,bot,61,False,
bot_4126,user97132,4,3507,37134,463,4,2025-11-07T18:51:17.581917,False,True,True,False,Follow for deals!,,,bot,85,False,Follow for deals!
bot_4127,user20100,29,4084,26929,196,1,2025-11-24T18:51:17.582596,False,True,False,False,Follow for deals!,,,bot,68,True,Follow for deals!
real_4128,mike_davis,1228,709,2811,728,35,2023-07-28T18:51:17.583223,False,False,False,True,Software engineer and tech enthusiast,,,human,918,True,Software engineer and tech enthusiast
bot_4129,user44956,39,6860,45397,221,1,2025-11-12T18:51:17.583719,False,True,False,False,,,,bot,80,True,
real_4130,emma_smith,714,437,3086,1954,8,2020-05-08T18:51:17.584144,False,False,False,True,Software engineer and tech enthusiast,London,,human,2094,True,Software engineer and tech enthusiast
real_4131,sarah_jones,603,163,3630,2414,28,2018-09-28T18:51:17.584561,False,False,False,True,"Love coffee, books, and travel",Tokyo,https://example.com,human,2682,True,"Love coffee, books, and travel"
bot_4132,user74379,21,9822,32899,22,0,2025-11-25T18:51:17.584970,False,True,True,False,Follow for deals!,,,bot,67,False,Follow for deals!
bot_4133,user4092,13,8912,48198,12,1,2025-12-14T18:51:17.585368,False,True,True,False,Follow for deals!,,,bot,48,False,Follow for deals!
bot_4134,bot_4134,11,2597,46739,258,1,2025-12-01T18:51:17.585882,False,True,True,False,,,,bot,61,False,
real_4135,emma_smith,1931,936,134,2580,8,2023-10-26T18:51:17.586381,False,False,False,True,,Tokyo,https://example.com,human,828,True,
real_4136,john_davis,274,585,3933,883,18,2024-01-12T18:51:17.586735,False,False,False,True,,Tokyo,https://example.com,human,750,True,
real_4137,sarah_jones,1122,312,4811,680,20,2020-09-30T18:51:17.587129,False,False,False,True,Software engineer and tech enthusiast,,,human,1949,True,Software engineer and tech enthusiast
real_4138,alex_smith,1539,532,1992,2328,31,2024-11-17T18:51:17.587497,False,False,False,True,"Love coffee, books, and travel",New York,,human,440,True,"Love coffee, books, and travel"
real_4139,alex_davis,185,115,1332,1334,39,2022-08-05T18:51:17.587845,False,True,False,True,"Love coffee, books, and travel",San Francisco,,human,1275,True,"Love coffee, books, and travel"
real_4140,emma_smith,409,247,2453,2861,28,2021-10-25T18:51:17.588314,False,False,False,True,Photographer | Nature lover,,,human,1559,True,Photographer | Nature lover
real_4141,john_jones,853,93,4889,1942,15,2019-03-04T18:51:17.588880,False,False,False,True,,San Francisco,,human,2525,True,
real_4142,mike_brown,1785,82,563,2895,40,2018-04-08T18:51:17.589365,False,True,False,False,Software engineer and tech enthusiast,San Francisco,,human,2855,True,Software engineer and tech enthusiast
real_4143,alex_davis,1229,230,259,321,44,2020-01-31T18:51:17.589789,False,False,True,True,,,,human,2192,False,
bot_4144,bot_4144,30,2920,44436,384,1,2026-01-21T18:51:17.590223,False,True,True,False,Follow for deals!,,,bot,10,False,Follow for deals!
real_4145,emma_smith,525,909,306,1898,37,2018-10-27T18:51:17.590681,True,True,True,False,,San Francisco,,human,2653,False,
real_4146,sarah_smith,144,867,1161,1704,3,2022-05-12T18:51:17.591134,False,False,False,True,Marketing professional | Dog lover,New York,,human,1360,True,Marketing professional | Dog lover
real_4147,mike_brown,1666,986,1458,2518,26,2021-11-09T18:51:17.591548,False,False,False,False,Software engineer and tech enthusiast,Tokyo,,human,1544,True,Software engineer and tech enthusiast
bot_4148,bot_4148,11,8403,31531,450,0,2025-12-23T18:51:17.591974,False,True,False,False,,,,bot,39,True,
real_4149,sarah_davis,72,932,1830,616,46,2021-09-08T18:51:17.592400,False,False,False,True,Photographer | Nature lover,San Francisco,,human,1606,True,Photographer | Nature lover
real_4150,emma_jones,742,790,2636,903,31,2018-08-01T18:51:17.593019,False,False,True,True,Photographer | Nature lover,London,,human,2740,False,Photographer | Nature lover
bot_4151,user59614,7,6135,14693,159,4,2025-11-09T18:51:17.593477,False,True,False,False,,,,bot,83,True,
real_4152,emma_brown,543,88,3373,1780,41,2016-10-30T18:51:17.593820,False,False,False,True,,San Francisco,,human,3380,True,
real_4153,john_davis,1889,823,4009,2077,16,2023-10-04T18:51:17.594178,False,True,False,True,Photographer | Nature lover,London,,human,850,True,Photographer | Nature lover
bot_4154,user85961,27,4927,18175,71,2,2025-11-15T18:51:17.594476,False,False,True,False,,,,bot,77,False,
real_4155,john_smith,1786,938,2422,2640,48,2017-11-02T18:51:17.594764,False,False,False,True,Software engineer and tech enthusiast,London,,human,3012,True,Software engineer and tech enthusiast
real_4156,emma_brown,1852,859,3199,1328,36,2018-01-03T18:51:17.595107,False,False,True,True,Marketing professional | Dog lover,,,human,2950,False,Marketing professional | Dog lover
real_4157,mike_brown,1664,103,1226,712,46,2017-02-07T18:51:17.595413,False,False,True,False,,New York,,human,3280,False,
real_4158,mike_brown,687,398,655,2117,35,2024-11-30T18:51:17.595711,False,False,False,True,Software engineer and tech enthusiast,New York,,human,427,True,Software engineer and tech enthusiast
bot_4159,user39177,26,5975,30018,15,2,2026-01-14T18:51:17.596012,False,True,False,False,,,,bot,17,True,
bot_4160,user69713,24,8857,21426,167,5,2025-11-10T18:51:17.596315,False,True,True,False,Follow for deals!,,,bot,82,False,Follow for deals!
bot_4161,user47944,8,9699,31801,34,2,2026-01-06T18:51:17.596604,False,False,True,False,,,,bot,25,False,
real_4162,sarah_davis,1040,991,641,2617,17,2019-12-08T18:51:17.596903,False,True,False,True,Software engineer and tech enthusiast,San Francisco,,human,2246,True,Software engineer and tech enthusiast
real_4163,john_smith,1958,404,3427,1045,29,2016-08-25T18:51:17.597244,False,False,False,True,"Love coffee, books, and travel",New York,https://example.com,human,3446,True,"Love coffee, books, and travel"
real_4164,sarah_smith,532,958,2327,1332,11,2022-07-02T18:51:17.597542,False,False,True,True,"Love coffee, books, and travel",Tokyo,https://example.com,human,1309,False,"Love coffee, books, and travel"
real_4165,sarah_smith,815,594,2990,2442,38,2024-04-07T18:51:17.597834,False,False,False,True,"Love coffee, books, and travel",London,https://example.com,human,664,True,"Love coffee, books, and travel"
bot_4166,user15929,19,3975,27182,269,2,2026-01-25T18:51:17.598122,False,True,False,False,,,,bot,6,True,
bot_4167,user40336,1,4153,20542,141,4,2026-01-26T18:51:17.598769,False,True,True,False,,,,bot,5,False,
real_4168,mike_davis,1352,740,2465,2571,32,2024-12-23T18:51:17.599157,False,True,False,True,,Tokyo,,human,404,True,
real_4169,sarah_smith,1871,450,1067,2324,44,2023-04-11T18:51:17.599508,False,False,False,True,Photographer | Nature lover,,,human,1026,True,Photographer | Nature lover
bot_4170,user35590,37,9743,45218,403,4,2026-01-27T18:51:17.599839,False,True,True,False,Follow for deals!,,,bot,4,False,Follow for deals!
bot_4171,user69501,33,7522,34620,78,0,2025-12-30T18:51:17.600152,False,True,True,False,,,,bot,32,False,
real_4172,mike_jones,1780,586,1610,1854,34,2024-02-28T18:51:17.600526,False,False,False,True,Marketing professional | Dog lover,London,,human,703,True,Marketing professional | Dog lover
bot_4173,bot_4173,31,5286,30936,381,4,2026-01-28T18:51:17.600973,False,True,True,False,,,,bot,3,False,
real_4174,alex_brown,1073,185,3562,2799,42,2018-04-28T18:51:17.601332,False,False,False,True,Marketing professional | Dog lover,New York,,human,2835,True,Marketing professional | Dog lover
bot_4175,bot_4175,11,4301,7065,31,5,2025-11-09T18:51:17.601668,False,True,False,False,,,,bot,83,True,
real_4176,john_smith,1433,282,741,1638,44,2023-06-26T18:51:17.601965,False,False,False,True,,London,,human,950,True,
real_4177,emma_jones,1279,565,409,1146,24,2018-05-31T18:51:17.602302,False,False,False,False,Software engineer and tech enthusiast,New York,https://example.com,human,2802,True,Software engineer and tech enthusiast
real_4178,alex_brown,770,128,3136,2256,45,2023-09-01T18:51:17.602606,False,False,False,True,Software engineer and tech enthusiast,London,,human,883,True,Software engineer and tech enthusiast
real_4179,emma_jones,1050,523,4299,2589,20,2023-04-05T18:51:17.602895,True,False,False,True,Software engineer and tech enthusiast,London,,human,1032,True,Software engineer and tech enthusiast
bot_4180,user58299,50,5037,9476,21,0,2025-12-09T18:51:17.603189,False,True,False,False,,,,bot,53,True,
bot_4181,user5887,39,5296,28209,73,1,2025-11-14T18:51:17.603495,False,True,True,False,Follow for deals!,,,bot,78,False,Follow for deals!
real_4182,john_brown,487,616,4367,2315,37,2019-03-26T18:51:17.603786,False,False,False,True,Software engineer and tech enthusiast,New York,,human,2503,True,Software engineer and tech enthusiast
bot_4183,user67496,26,2669,36359,134,1,2026-01-06T18:51:17.604073,False,True,True,False,,,,bot,25,False,
real_4184,john_davis,1718,856,379,2983,38,2017-09-04T18:51:17.604394,False,True,False,False,Software engineer and tech enthusiast,Tokyo,https://example.com,human,3071,True,Software engineer and tech enthusiast
real_4185,john_brown,677,206,3964,2108,39,2016-07-25T18:51:17.604681,False,False,True,False,"Love coffee, books, and travel",London,,human,3477,False,"Love coffee, books, and travel"
real_4186,alex_brown,1216,687,321,502,50,2018-05-22T18:51:17.605146,False,False,False,True,"Love coffee, books, and travel",London,,human,2811,True,"Love coffee, books, and travel"
bot_4187,user94118,35,4539,33791,312,4,2026-01-06T18:51:17.605707,False,False,True,False,,,,bot,25,False,
bot_4188,bot_4188,41,1074,47153,170,5,2026-01-18T18:51:17.606096,False,True,True,False,,,,bot,13,False,
real_4189,john_smith,1672,973,1333,1300,36,2024-05-01T18:51:17.606458,False,True,False,True,"Love coffee, books, and travel",London,,human,640,True,"Love coffee, books, and travel"
real_4190,mike_brown,1549,710,3639,1543,35,2018-08-10T18:51:17.606905,False,False,False,True,Software engineer and tech enthusiast,,,human,2731,True,Software engineer and tech enthusiast
real_4191,john_jones,1551,59,4654,481,47,2021-05-28T18:51:17.607360,False,False,False,False,Software engineer and tech enthusiast,San Francisco,,human,1709,True,Software engineer and tech enthusiast
bot_4192,user37211,23,6527,26661,197,4,2026-01-22T18:51:17.607808,False,True,False,False,,,,bot,9,True,
real_4193,sarah_davis,1146,698,2935,233,25,2022-04-19T18:51:17.608281,False,True,False,True,Software engineer and tech enthusiast,San Francisco,,human,1383,True,Software engineer and tech enthusiast
bot_4194,bot_4194,8,3423,41615,495,0,2025-12-02T18:51:17.608657,False,False,True,False,Follow for deals!,,,bot,60,False,Follow for deals!
bot_4195,bot_4195,38,4414,46756,318,0,2025-11-19T18:51:17.609060,False,True,True,False,,,,bot,73,False,
bot_4196,bot_4196,45,4767,23437,365,5,2025-12-21T18:51:17.609609,False,True,False,False,,,,bot,41,True,
bot_4197,user53618,32,4135,7496,286,0,2025-12-20T18:51:17.610003,False,False,True,False,Follow for deals!,,,bot,42,False,Follow for deals!
bot_4198,user38519,31,2251,43285,405,1,2025-12-15T18:51:17.610369,False,True,True,False,,,,bot,47,False,
real_4199,alex_davis,631,390,4491,1520,18,2021-12-18T18:51:17.610703,False,False,False,False,Software engineer and tech enthusiast,San Francisco,,human,1505,True,Software engineer and tech enthusiast
real_4200,mike_smith,1398,358,2432,116,32,2017-09-16T18:51:17.611028,False,False,False,True,,Tokyo,,human,3059,True,
bot_4201,user85847,29,8031,14535,105,4,2025-12-28T18:51:17.611363,False,True,True,False,,,,bot,34,False,
real_4202,sarah_jones,1379,529,2477,2425,14,2023-05-20T18:51:17.611691,False,True,False,True,Photographer | Nature lover,London,,human,987,True,Photographer | Nature lover
bot_4203,bot_4203,22,4989,47310,258,3,2025-12-30T18:51:17.612011,False,True,True,False,,,,bot,32,False,
real_4204,sarah_brown,434,735,2071,1515,8,2022-11-21T18:51:17.612343,False,False,False,True,,New York,,human,1167,True,
bot_4205,user72033,33,7385,21013,262,4,2025-12-23T18:51:17.612661,False,False,True,False,,,,bot,39,False,
real_4206,emma_smith,1144,199,137,1532,12,2024-06-30T18:51:17.612974,False,False,False,True,Photographer | Nature lover,San Francisco,,human,580,True,Photographer | Nature lover
real_4207,john_davis,1323,423,2372,2347,30,2022-09-13T18:51:17.613291,False,False,False,True,Marketing professional | Dog lover,San Francisco,https://example.com,human,1236,True,Marketing professional | Dog lover
bot_4208,user64501,20,6855,46729,21,1,2026-01-21T18:51:17.613615,False,True,True,False,Follow for deals!,,,bot,10,False,Follow for deals!
bot_4209,user38105,36,4796,25415,252,5,2025-11-12T18:51:17.613937,False,True,False,False,,,,bot,80,True,
real_4210,sarah_smith,1021,54,2037,2889,48,2017-08-22T18:51:17.614274,False,False,False,True,,Tokyo,,human,3084,True,
real_4211,emma_davis,143,582,2097,1984,28,2021-07-22T18:51:17.614950,False,False,False,True,"Love coffee, books, and travel",Tokyo,,human,1654,True,"Love coffee, books, and travel"
real_4212,john_davis,1008,552,2636,1714,48,2017-09-22T18:51:17.615344,False,True,False,True,"Love coffee, books, and travel",New York,,human,3053,True,"Love coffee, books, and travel"
real_4213,john_davis,1333,672,1215,979,34,2018-10-14T18:51:17.615680,False,True,False,True,Photographer | Nature lover,New York,https://example.com,human,2666,True,Photographer | Nature lover
real_4214,mike_jones,1608,443,3543,1838,24,2021-01-02T18:51:17.615995,False,True,False,False,"Love coffee, books, and travel",Tokyo,,human,1855,True,"Love coffee, books, and travel"
real_4215,emma_davis,404,556,925,524,29,2024-10-06T18:51:17.616338,False,False,False,False,Photographer | Nature lover,San Francisco,https://example.com,human,482,True,Photographer | Nature lover
bot_4216,user44168,0,4248,8795,119,2,2026-01-10T18:51:17.616895,False,False,True,False,Follow for deals!,,,bot,21,False,Follow for deals!
real_4217,sarah_davis,1292,493,2501,1652,20,2023-04-19T18:51:17.617288,False,False,False,False,Marketing professional | Dog lover,London,,human,1018,True,Marketing professional | Dog lover
real_4218,john_jones,73,236,820,1709,34,2018-04-04T18:51:17.617651,False,False,False,True,Software engineer and tech enthusiast,Tokyo,,human,2859,True,Software engineer and tech enthusiast
bot_4219,bot_4219,3,2220,41483,5,0,2025-12-27T18:51:17.617970,False,True,False,False,Follow for deals!,,,bot,35,True,Follow for deals!
bot_4220,bot_4220,1,7089,10923,283,4,2025-12-12T18:51:17.618320,False,True,True,False,,,,bot,50,False,
bot_4221,bot_4221,47,3271,33492,340,4,2026-01-24T18:51:17.618639,False,False,True,False,,,,bot,7,False,
real_4222,alex_smith,690,601,2047,328,49,2018-05-20T18:51:17.618936,True,False,False,False,Software engineer and tech enthusiast,Tokyo,,human,2813,True,Software engineer and tech enthusiast
bot_4223,bot_4223,19,9360,44356,272,3,2025-12-05T18:51:17.619241,False,True,True,False,Follow for deals!,,,bot,57,False,Follow for deals!
bot_4224,bot_4224,7,2494,40398,66,3,2025-11-23T18:51:17.619533,False,True,True,False,Follow for deals!,,,bot,69,False,Follow for deals!
bot_4225,user97062,48,1497,19099,482,0,2025-12-29T18:51:17.619818,False,True,True,False,,,,bot,33,False,
real_4226,alex_smith,828,512,1840,1591,49,2019-12-13T18:51:17.620127,False,False,False,True,"Love coffee, books, and travel",New York,https://example.com,human,2241,True,"Love coffee, books, and travel"
real_4227,alex_davis,1174,924,3749,2359,23,2024-04-19T18:51:17.620435,False,False,False,True,"Love coffee, books, and travel",Tokyo,,human,652,True,"Love coffee, books, and travel"
bot_4228,user25449,8,1505,49586,112,2,2025-12-21T18:51:17.620729,False,True,True,False,,,,bot,41,False,
real_4229,mike_davis,1244,689,3545,1756,18,2021-04-04T18:51:17.621015,False,False,True,True,Marketing professional | Dog lover,Tokyo,,human,1763,False,Marketing professional | Dog lover
real_4230,emma_brown,388,316,3800,1872,42,2017-01-11T18:51:17.621324,False,False,False,True,Marketing professional | Dog lover,London,,human,3307,True,Marketing professional | Dog lover
real_4231,emma_jones,1310,654,486,2525,26,2018-12-31T18:51:17.621818,False,False,False,True,"Love coffee, books, and travel",New York,https://example.com,human,2588,True,"Love coffee, books, and travel"
real_4232,emma_jones,1398,943,4943,2446,32,2021-11-27T18:51:17.622415,False,False,False,True,Marketing professional | Dog lover,London,,human,1526,True,Marketing professional | Dog lover
bot_4233,user23733,11,3589,35313,188,3,2025-11-27T18:51:17.622832,False,True,True,False,,,,bot,65,False,
real_4234,emma_brown,1871,337,621,1176,13,2022-07-27T18:51:17.623216,False,False,False,True,Photographer | Nature lover,,,human,1284,True,Photographer | Nature lover
bot_4235,bot_4235,12,9370,22381,355,5,2025-11-11T18:51:17.623720,False,True,False,False,,,,bot,81,True,
real_4236,mike_smith,796,119,4828,2930,21,2020-11-25T18:51:17.624150,False,False,False,True,Marketing professional | Dog lover,Tokyo,,human,1893,True,Marketing professional | Dog lover
real_4237,emma_jones,1138,571,130,2714,35,2019-05-25T18:51:17.624664,False,False,False,True,Marketing professional | Dog lover,Tokyo,,human,2443,True,Marketing professional | Dog lover
real_4238,alex_davis,1791,837,2364,1272,42,2023-10-12T18:51:17.625520,False,False,False,False,Software engineer and tech enthusiast,Tokyo,,human,842,True,Software engineer and tech enthusiast
real_4239,mike_brown,324,889,447,1758,45,2019-08-22T18:51:17.625930,False,False,False,True,Marketing professional | Dog lover,Tokyo,,human,2354,True,Marketing professional | Dog lover
real_4240,mike_davis,1772,162,2020,1881,13,2020-07-23T18:51:17.626374,False,False,False,False,Software engineer and tech enthusiast,,,human,2018,True,Software engineer and tech enthusiast
real_4241,sarah_brown,874,322,1755,2561,16,2017-06-30T18:51:17.626690,False,False,False,False,"Love coffee, books, and travel",,,human,3137,True,"Love coffee, books, and travel"
bot_4242,user68666,13,3148,12696,284,5,2025-11-06T18:51:17.627004,False,True,False,False,,,,bot,86,True,
bot_4243,user32209,8,3471,7096,24,3,2026-01-28T18:51:17.627346,False,False,True,False,,,,bot,3,False,
real_4244,emma_davis,1426,240,3773,300,38,2025-01-29T18:51:17.627673,False,False,True,False,Marketing professional | Dog lover,Tokyo,,human,367,False,Marketing professional | Dog lover
bot_4245,user73228,9,4871,21063,212,0,2025-11-23T18:51:17.627980,False,True,False,False,,,,bot,69,True,
bot_4246,user53400,2,7261,49960,168,2,2026-01-14T18:51:17.628307,False,True,False,False,,,,bot,17,True,
real_4247,emma_davis,396,227,1642,1612,27,2024-04-15T18:51:17.628613,False,False,False,True,Software engineer and tech enthusiast,San Francisco,https://example.com,human,656,True,Software engineer and tech enthusiast
real_4248,alex_davis,1145,814,1808,586,14,2022-03-14T18:51:17.628907,False,False,False,True,Photographer | Nature lover,London,,human,1419,True,Photographer | Nature lover
bot_4249,bot_4249,21,9496,6846,69,1,2025-12-23T18:51:17.629200,False,True,True,False,Follow for deals!,,,bot,39,False,Follow for deals!
real_4250,sarah_smith,634,527,1520,775,26,2018-06-05T18:51:17.629489,False,False,False,True,Software engineer and tech enthusiast,,https://example.com,human,2797,True,Software engineer and tech enthusiast
real_4251,john_davis,883,950,4723,806,12,2017-10-23T18:51:17.629835,False,False,False,True,Software engineer and tech enthusiast,San Francisco,https://example.com,human,3022,True,Software engineer and tech enthusiast
bot_4252,user85420,22,2556,13237,231,3,2025-12-28T18:51:17.630222,False,True,True,False,,,,bot,34,False,
bot_4253,user13345,50,1347,32811,207,2,2025-12-30T18:51:17.631046,False,True,False,False,,,,bot,32,True,
real_4254,alex_jones,640,634,1711,2324,22,2017-12-06T18:51:17.631582,False,False,False,False,"Love coffee, books, and travel",Tokyo,,human,2978,True,"Love coffee, books, and travel"
real_4255,mike_brown,1987,690,383,2695,23,2023-09-21T18:51:17.632178,False,False,False,False,Software engineer and tech enthusiast,London,https://example.com,human,863,True,Software engineer and tech enthusiast
real_4256,mike_brown,1453,863,3002,2634,30,2019-05-02T18:51:17.632639,False,False,False,False,,Tokyo,,human,2466,True,
bot_4257,user43974,46,5782,12470,159,3,2026-01-05T18:51:17.633085,False,True,True,False,,,,bot,26,False,
real_4258,alex_brown,1247,477,1732,2880,31,2019-06-15T18:51:17.633711,False,False,False,True,,,,human,2422,True,
bot_4259,user81433,49,5346,32083,137,3,2025-11-12T18:51:17.634067,False,True,True,False,,,,bot,80,False,
bot_4260,user65035,46,7355,38552,399,3,2026-01-03T18:51:17.634397,False,False,False,False,Follow for deals!,,,bot,28,True,Follow for deals!
bot_4261,user79273,29,7917,42849,117,2,2026-01-04T18:51:17.634720,False,False,False,False,,,,bot,27,True,
real_4262,john_jones,748,271,2531,114,6,2023-04-04T18:51:17.635020,False,False,False,True,"Love coffee, books, and travel",,,human,1033,True,"Love coffee, books, and travel"
real_4263,emma_brown,460,258,3957,2534,23,2022-07-30T18:51:17.635337,False,False,False,True,Software engineer and tech enthusiast,San Francisco,,human,1281,True,Software engineer and tech enthusiast
bot_4264,user1230,41,7841,29524,149,5,2026-01-05T18:51:17.635639,False,False,True,False,,,,bot,26,False,
real_4265,john_smith,1788,885,3466,1866,25,2021-11-28T18:51:17.635950,False,False,False,False,"Love coffee, books, and travel",San Francisco,,human,1525,True,"Love coffee, books, and travel"
real_4266,sarah_smith,698,78,2385,1457,29,2021-07-08T18:51:17.636250,False,False,False,True,,London,,human,1668,True,
real_4267,emma_jones,805,456,3872,137,4,2019-07-25T18:51:17.636557,False,False,False,True,Software engineer and tech enthusiast,Tokyo,https://example.com,human,2382,True,Software engineer and tech enthusiast
real_4268,mike_smith,476,577,3197,1154,24,2022-07-28T18:51:17.636856,False,False,False,True,,San Francisco,,human,1283,True,
bot_4269,bot_4269,7,2390,34898,139,5,2026-01-12T18:51:17.637145,False,True,True,False,Follow for deals!,,,bot,19,False,Follow for deals!
real_4270,sarah_davis,1902,138,1619,2683,16,2018-06-25T18:51:17.637443,False,True,False,True,Software engineer and tech enthusiast,London,https://example.com,human,2777,True,Software engineer and tech enthusiast
bot_4271,bot_4271,2,9310,28041,174,2,2025-12-24T18:51:17.637738,False,True,False,False,,,,bot,38,True,
real_4272,sarah_brown,1167,726,4209,2941,38,2022-06-10T18:51:17.638031,False,False,False,True,Marketing professional | Dog lover,Tokyo,https://example.com,human,1331,True,Marketing professional | Dog lover
