username,followers_count,following_count,follower_following_ratio,posts_count,account_age_days,avg_posts_per_day,has_profile_pic,has_bio,bio_length,username_length,username_has_numbers,avg_likes_per_post,avg_comments_per_post,engagement_rate,posting_regularity,session_duration_avg,login_frequency,burst_posting_score,profile_completeness,verified_status,external_url,avg_caption_length,hashtag_density,spam_word_count,duplicate_content_ratio,label
bot_406_831,1992,5770.0,0.34523396880415946,36,866,0.04157043879907621,0,0,0,11,1,114,42,7.83132530120482,0.16344009681964697,7.435561646724485,0.9423868450829205,0.6531534663406581,0.4,0,0,23,0.04788578944025837,1,0.8996968109101886,1
user2198_genuine_572,146,276.5212615041492,0.5279883333593474,139,5,27.8,0,1,131,20,1,18,0,12.32876712328767,0.2149189405994502,124.97573995569412,2.9034269918582836,0.2619412045055457,0.8,0,0,288,0.016437754386725345,3,0.4325390542722689,1
bot_1482_276,126,1083.0,0.11634349030470914,24,853,0.02813599062133646,0,0,0,12,1,7,8,11.904761904761903,0.07377950727351239,9.220036091692815,1.5135500845067977,0.9645130362335844,0.4,0,0,22,0.39691403562898975,0,0.9004602325608062,1
user774_genuine_709,12784,6844.007870272383,1.86791135286804,919,1632,0.5631127450980392,1,1,214,19,1,1804,155,15.3238423028786,0.3274370737382124,37.21812764262427,2.801801525858955,0.4813360174108751,1.0,0,0,147,0.01311667577348441,1,0.44565819154205144,0
user329_genuine_512,47,24.598493039021925,1.9106861516045455,52,169,0.3076923076923077,1,0,0,19,1,9,1,21.27659574468085,0.4062006950061313,154.35468374725102,2.2864551119190573,0.1542716871537965,0.6,0,1,172,0.7041755561946899,0,0.006845566214033305,0
user2054_genuine_783,184,1282.0,0.1435257410296412,177,583,0.30360205831903947,1,1,160,20,1,19,6,13.586956521739129,0.3145671626607448,106.63461266978426,4.002644442051087,0.4615452702456416,1.0,0,1,155,0.8314022954077976,0,0.019519293218236963,0
user2001_genuine_510,1433,2663.0068243865553,0.5381135289918391,222,75,2.96,1,0,0,20,1,78,90,11.723656664340544,0.12169225607694488,23.04506898073016,1.6943199405240894,0.4073192762044025,0.6,0,1,149,0.5983692285235367,2,0.38461044292453955,0
user943_genuine_835,426,2301.0,0.18513689700130379,153,543,0.281767955801105,1,0,0,19,1,31,26,13.380281690140844,0.6311221810340968,44.83477680555902,2.9277049006401605,0.0032013407477616165,0.6,0,1,330,0.6738985378607202,0,0.41837748961946525,0
user822_genuine_165,40516,68635.3197504287,0.5903083157086471,101,84,1.2023809523809523,0,0,0,19,1,7767,1933,23.941159048277225,0.7029017810725661,132.46200671911902,1.3240096937438837,0.2970135392920567,0.4,0,1,26,0.571092608986254,0,0.26507226249460913,0
bot_1777_197,255,5827.0,0.04376179852411189,224,57,3.9298245614035086,0,0,0,12,1,2,4,2.3529411764705883,0.24581589062455128,9.353793937967556,1.653629333545255,0.6867372212202207,0.4,0,0,51,0.2896672552417791,4,0.44731021542392224,1
user909_genuine_867,38,341.0,0.11143695014662756,102,54,1.8888888888888888,0,0,0,19,1,5,1,15.789473684210526,0.21668536044201578,161.4878133992026,3.5179539734557292,0.20719685863970616,0.4,0,0,94,0.38883651704739997,1,0.445640382911534,0
user2516_genuine_667,87436,3105.0,28.1597423510467,411,978,0.42024539877300615,0,0,0,20,1,11009,5130,18.458072189944648,0.6202701942823811,67.8455371539087,1.743222205252392,0.7093497817402366,0.4,0,1,332,0.8217254717733123,1,0.04956320315001317,0
user181_genuine_111,102,32.74419546462703,3.1150559222073047,74,235,0.3148936170212766,0,1,85,19,1,15,0,14.705882352941178,0.8857979584878048,142.5296291194813,3.7911719666608907,0.44900454245993926,0.8,0,1,224,0.983567206513663,0,0.6788065429585839,0
user164_genuine_212,77374,3312.0,23.36171497584541,50,87,0.5747126436781609,0,0,0,19,1,6856,3058,12.81308966836405,0.9459386127728402,91.71266992014604,4.756163327268279,0.6662655214952606,0.4,0,0,79,0.167357032236781,0,0.4836187835855759,0
user1523_genuine_432,6555,11603.065806154904,0.5649368976708611,17,97,0.17525773195876287,0,0,0,20,1,1242,142,21.113653699466056,0.23879327363972258,110.62806503886144,0.32640713267355786,0.5667025246166921,0.4,0,0,184,0.24652901420388407,1,0.4830782407909607,0
user451_genuine_736,112,168.67455870808556,0.6640005514633144,188,876,0.2146118721461187,1,1,87,19,1,0,6,5.357142857142857,0.16255789430372763,175.0456590258429,0.2685295120919953,0.481053459468921,1.0,0,0,246,0.32319406532433614,0,0.3139797845579215,0
user2538_genuine_695,1239,4232.0,0.29276937618147447,120,27,4.444444444444445,0,0,0,20,1,103,32,10.895883777239709,0.6241867891819421,61.88477026843516,1.4377293145938597,0.2016573437897975,0.4,0,0,194,0.4949410002119181,0,0.19919492479560288,0
bot_1387_451,720,4818.0,0.149439601494396,21,1,21.0,0,0,0,12,1,7,3,1.3888888888888888,0.24198161588385378,11.858231320553955,1.8972869141369872,0.7694538100363801,0.4,0,0,23,0.19459185390126948,3,0.5734957205215964,1
bot_2025_361,700,5406.0,0.12948575656677766,38,82,0.4634146341463415,0,0,0,12,1,5,12,2.4285714285714284,0.2002422557994387,1.1972949835129245,1.2313739449971468,0.9880537196420732,0.4,0,0,78,0.2652406963319847,3,0.9035749185374962,1
user1311_genuine_810,78902,1413.0,55.84005661712668,586,2496,0.23477564102564102,0,1,122,20,1,13126,1737,18.837291830371854,0.205031591581273,165.71486517494492,3.3862605771717726,0.24965841463633798,0.8,0,1,113,0.7534913073380436,3,0.07948544996541665,0
bot_399_453,168,1941.0,0.0865533230293663,10,35,0.2857142857142857,0,0,0,11,1,2,2,2.380952380952381,0.7932948399781092,35.3287870611379,3.0746847404337547,0.23232224970026782,0.4,0,0,14,0.3916895562835976,1,0.32395149059289435,1
user1111_genuine_711,61,433.0,0.14087759815242495,652,2494,0.26142742582197276,0,1,115,20,1,11,0,18.0327868852459,0.945322950587598,58.26218992495189,4.04331902515657,0.5722776170299794,0.8,0,0,344,0.5240045757842865,0,0.6618905098541685,0
bot_1797_235,660,4543.0,0.14527845036319612,101,46,2.1956521739130435,1,1,76,12,1,8,4,1.8181818181818181,0.6558348239467247,34.57463850250903,1.819106980122662,0.16613341735181214,1.0,0,0,51,0.7276821738094945,0,0.058122852564873935,1
bot_1335_773,35,669.0,0.052316890881913304,161,113,1.424778761061947,0,0,0,12,1,3,1,11.428571428571429,0.5301520190482774,80.5012338029579,2.8031271958747075,0.32069444584448414,0.4,0,1,42,0.06880639535243586,1,0.4337649714733394,1
bot_739_712,313,2375.0,0.13178947368421054,14,112,0.125,0,0,0,11,1,47,11,18.53035143769968,0.26264356382965254,8.675495109686072,0.5841296676978089,0.6562710692935191,0.4,0,1,14,0.10269327510666036,1,0.6865671272489979,0
user1287_genuine_279,195,1435.0,0.13588850174216027,18,106,0.16981132075471697,1,0,0,20,1,19,14,16.923076923076923,0.1587447987116406,24.569482291928445,0.772731698668212,0.7952818265685809,0.6,0,1,322,0.5616016387263846,0,0.6480181831250635,0
bot_1427_514,275,2773.0,0.0991705733862243,157,42,3.738095238095238,0,0,0,12,1,40,17,20.727272727272727,0.286451265734262,7.830174493007643,0.7504242838130335,0.6940234873602493,0.4,0,0,54,0.2246606608079557,0,0.8076491334306748,1
bot_1895_469,346,2342.0,0.14773697694278395,267,79,3.3797468354430378,0,0,0,12,1,56,13,19.942196531791907,0.05504421174887499,5.876188296283857,1.3216914383394822,0.810734191244395,0.4,0,0,57,0.018707638315824848,0,0.438583659891314,1
bot_930_881,64,859.0,0.07450523864959255,36,876,0.0410958904109589,0,0,0,11,1,1,0,1.5625,0.18526513110107654,14.908400865714395,0.9115225039746061,0.7031615366962228,0.4,0,1,73,0.2746117433007668,1,0.7155284945934184,1
bot_1761_480,995,5805.0,0.17140396210163653,5,601,0.008319467554076539,1,1,98,12,1,11,0,1.105527638190955,0.08629003398401693,6.9722266528179695,1.0635742236686894,0.7222897888923933,1.0,0,0,299,0.4839472647882004,0,0.14240622515232146,1
bot_1418_278,500,5761.0,0.08679048776254122,90,25,3.6,1,1,39,12,1,47,31,15.6,0.16553285884889407,12.076166812126061,1.6572924322510985,0.8117279694026028,1.0,0,1,39,0.33997935555107883,1,0.8879673870351357,1
bot_550_696,41,586.0,0.06996587030716724,210,102,2.0588235294117645,0,0,0,11,1,0,0,0.0,0.07201829920090509,5.196026155620531,1.8825303443432126,0.935702341490946,0.4,0,0,52,0.2798033760685744,1,0.42313798199443287,1
bot_560_783,352,2976.0,0.11827956989247312,47,82,0.573170731707317,0,0,0,11,1,62,13,21.306818181818183,0.1667029555331504,1.4488089029186608,1.2244796587406086,0.8313288527698474,0.4,0,0,40,0.3377785384304717,1,0.32250458625298095,1
bot_1806_205,1990,2601.0,0.7650903498654363,48,96,0.5,1,1,95,12,1,81,27,5.427135678391959,0.19094375823967502,12.654376496377724,0.9688407920747237,0.9999642716247854,1.0,0,0,57,0.23271853781975438,1,0.4383542511862525,0
bot_375_330,1614,921.0,1.752442996742671,18,98,0.1836734693877551,1,1,134,11,1,201,98,18.52540272614622,0.24632860105855944,4.7454382657449585,1.243121042250357,0.6838860458817502,1.0,0,1,16,0.3673275281404617,1,0.494293030078312,1
user327_genuine_200,130,147.11827482259102,0.8836427708030573,373,2301,0.16210343328987398,0,1,181,19,1,25,3,21.53846153846154,0.9266693773988091,162.9322315653519,0.9513402243955578,0.2933101600771652,0.8,0,0,121,0.2888394144775135,0,0.4139461928372466,0
user1790_genuine_700,177,276.6953664243599,0.6396926782233862,270,1317,0.20501138952164008,0,0,0,20,1,17,9,14.689265536723164,0.3543329298653727,41.929003259086016,4.9819817953991095,0.16604653502599095,0.4,0,0,165,0.8965559869797856,0,0.446307169779663,0
user2490_genuine_747,76812,1944.0,39.51234567901235,93,549,0.16939890710382513,0,0,0,20,1,2095,2138,5.510857678487737,0.6146528476291985,115.06992351016187,3.93797046443486,0.5294409212619734,0.4,0,0,349,0.9104104230781102,0,0.6225805537634078,0
user2006_genuine_131,2604,4942.0,0.5269121813031161,627,1120,0.5598214285714286,0,1,158,20,1,58,194,9.67741935483871,0.5437731230421994,34.34785281524275,3.886638676492191,0.7356050993407083,0.8,0,1,266,0.2737227030824141,2,0.47842269440965063,0
user2007_genuine_193,113,1417.0,0.07974594213126324,972,1781,0.5457608085345311,1,1,229,20,1,20,2,19.469026548672566,0.3904346701316782,70.14981620311775,3.852960150672331,0.03806773251027132,1.0,0,1,24,0.5424166929335922,0,0.5855679873594439,0
user1858_genuine_802,91205,170467.28924453215,0.5350293326314829,59,95,0.6210526315789474,1,0,0,20,1,2240,1877,4.514006907516036,0.7120023323785909,82.23858004438142,4.165067602344647,0.5734250719940086,0.6,0,1,335,0.9448937379326514,1,0.07589818409821654,0
bot_1935_730,846,1254.0,0.6746411483253588,18,845,0.021301775147928994,0,0,0,12,1,19,13,3.7825059101654848,0.21803691922860038,1.9733611314755506,0.6620797047354379,0.8670340505401617,0.4,0,1,48,0.20643080374127776,0,0.5477317219067577,1
user312_genuine_294,12869,1432.0,8.986731843575418,314,532,0.5902255639097744,1,0,0,19,1,400,232,4.911026497785375,0.26821656680510636,13.865449708548486,4.993091871611018,0.01985376915611932,0.6,0,0,106,0.35946462185394357,1,0.16282270350412914,0
user832_genuine_530,4560,1447.0,3.151347615756738,279,1779,0.15682967959527824,0,1,90,19,1,712,262,21.359649122807017,0.5224438455243358,158.90200956037245,4.1294117174557545,0.5036559689364294,0.8,0,0,265,0.5654721315502503,0,0.6426535935880489,0
bot_329_522,1952,3138.0,0.6220522625876355,5,979,0.005107252298263534,0,0,0,11,1,334,68,20.59426229508197,0.0369993644776185,11.821393412931428,1.4740031416371846,0.7239007898063855,0.4,0,0,242,0.41760733767214636,0,0.11474666373108784,1
bot_1967_564,673,722.0,0.9321329639889196,41,110,0.37272727272727274,0,0,0,12,1,20,8,4.160475482912332,0.21417660619453044,9.344805711147886,0.5198079612177445,0.7237267120397265,0.4,0,0,264,0.30648248339927286,0,0.14688530169196384,1
bot_712_488,506,5060.0,0.1,3,588,0.00510204081632653,1,1,59,11,1,12,2,2.766798418972332,0.5920064450803105,68.55881027225317,3.2593631918654804,0.37895306114610594,1.0,0,0,46,0.36934281371914035,0,0.3766698137929053,1
user1201_genuine_277,12,19.344351405067485,0.6203361254519216,191,1212,0.15759075907590758,1,1,23,20,1,2,0,16.666666666666664,0.7240440197750296,151.15726712082312,4.806733877227459,0.48436221291033416,1.0,0,0,298,0.725271203161024,0,0.07863606243082838,0
bot_1641_686,1877,4231.0,0.44363034743559443,33,97,0.3402061855670103,0,0,0,12,1,7,8,0.7991475759190196,0.046045867856827495,2.2512686478810493,1.5484822096993174,0.9636378845807698,0.4,0,1,19,0.2137436535828754,0,0.3142199993848957,1
bot_797_426,13,704.0,0.018465909090909092,11,67,0.16417910447761194,0,0,0,11,1,1,0,7.6923076923076925,0.05698626793591721,8.616587751670131,0.5316216492814898,0.7513297599410842,0.4,0,1,61,0.46575944245844086,1,0.2537501536313098,1
bot_2172_502,2310,5519.0,0.4185540858851241,56,15,3.7333333333333334,0,0,0,12,1,11,41,2.2510822510822512,0.060019617326261016,9.914654039147786,1.6380269536469467,0.8624411228376894,0.4,0,0,80,0.7462721707742141,0,0.11436496040110289,1
user2134_genuine_441,13,369.0,0.03523035230352303,392,2191,0.17891373801916932,1,1,178,20,1,0,0,0.0,0.278780684829591,179.71720449996906,1.8673653113402542,0.7240754967707157,1.0,0,0,95,0.5527191665234982,0,0.1176016106043662,0
bot_701_954,144,1063.0,0.1354656632173095,36,388,0.09278350515463918,1,1,75,11,1,3,2,3.4722222222222223,0.2839983873810988,11.886975620242792,0.9371941668381323,0.7786138276273022,1.0,0,0,45,0.38204686137176314,3,0.9299386620102266,1
user2209_genuine_192,177,2072.0,0.08542471042471042,58,129,0.4496124031007752,1,0,0,20,1,5,13,10.16949152542373,0.9540962993982731,177.5727179515036,4.057248170467379,0.08134923332533087,0.6,0,1,138,0.8970397018001509,0,0.658747211742343,1
user1901_genuine_523,4499,175.0,25.708571428571428,48,152,0.3157894736842105,0,1,132,20,1,335,336,14.91442542787286,0.16441555948566494,150.2038170011836,0.39958966314367694,0.20990995877077073,0.8,0,0,113,0.08042912006634251,2,0.1367631226033469,0
user1481_genuine_738,3598,4239.444273581051,0.8486961421858191,284,27,10.518518518518519,1,1,126,20,1,550,89,17.75986659255142,0.326737724214073,162.7184846929974,3.878651600396275,0.39440472480445304,1.0,0,0,51,0.8317508647481759,0,0.14760871962176222,0
user777_genuine_553,96,26.01999489924514,3.6894703619939997,450,1123,0.40071237756010686,0,0,0,19,1,2,3,5.208333333333334,0.6557109223579843,104.31533002726596,1.0617884105580453,0.3461182597024835,0.4,0,1,230,0.242320231370725,0,0.656655554293375,0
user799_genuine_633,44566,56032.407152136555,0.7953611537515513,16,59,0.2711864406779661,0,0,0,19,1,6259,2799,20.324911367410134,0.5475315135444481,172.28090946978074,3.812824393351012,0.13691331979685134,0.4,0,0,328,0.6263010947738659,0,0.6194955293765181,0
bot_964_745,51,668.0,0.07634730538922156,31,532,0.05827067669172932,1,1,27,11,1,0,0,0.0,0.17691694631511884,4.5421199652162105,1.0207442763833638,0.8940278322830244,1.0,0,0,55,0.03230480114701737,1,0.7652404672780311,1
bot_1192_186,65,1712.0,0.037967289719626166,138,47,2.9361702127659575,0,0,0,12,1,0,1,1.5384615384615385,0.8069401714331246,87.88550009319225,2.684063429767277,0.20055412969940722,0.4,0,0,8,0.3741188366352615,3,0.5740573787277409,1
user54_genuine_967,146,87.06414547241043,1.6769245159164357,47,133,0.3533834586466165,1,1,102,18,1,2,9,7.534246575342466,0.9158623475001221,103.69477166168419,3.3781376485115104,0.4350231263979194,1.0,0,0,293,0.878629986355158,1,0.4609162842608978,0
bot_222_882,114,1351.0,0.0843819393042191,36,96,0.375,0,0,0,11,1,5,1,5.263157894736842,0.27570138226670654,11.438570888370393,1.827202119034945,0.7533656226891381,0.4,0,0,91,0.6457188844339481,0,0.25358241392687314,1
bot_585_482,224,2693.0,0.0831786112142592,79,410,0.1926829268292683,0,0,0,11,1,4,3,3.125,0.17468385120667548,11.115557656331108,0.6471892806699102,0.7629746404982662,0.4,0,0,93,0.20343993854400413,0,0.2835263724738044,1
user1920_genuine_951,86454,3507.0,24.651839178785288,47,113,0.415929203539823,1,0,0,20,1,1860,3324,5.996252342286072,0.5668946709806376,108.55552165560735,0.20462568897950711,0.10200289385579825,0.6,0,1,31,0.9699314443756607,0,0.3067222716886834,0
bot_965_336,202,5791.0,0.03488171300293559,49,107,0.45794392523364486,0,0,0,11,1,4,0,1.9801980198019802,0.041169621434631605,4.927897289301823,1.1242812368838688,0.7294387019105733,0.4,0,0,46,0.11618615779242565,3,0.3408448213931601,1
bot_1896_424,277,433.0,0.6397228637413395,206,10,20.6,0,0,0,12,1,12,2,5.054151624548736,0.031572904101053054,13.043135651496,1.2885643580363961,0.9011817252831266,0.4,0,0,37,0.22559920626577476,1,0.6235870169105382,1
user946_genuine_938,124,30.222131398830964,4.1029535066079585,117,279,0.41935483870967744,1,1,79,19,1,22,2,19.35483870967742,0.4695756688190116,155.8014561972848,1.7787471425674046,0.7715493865400014,1.0,0,1,132,0.7676754330372791,0,0.34896828690247855,0
user1701_genuine_125,6562,3860.0,1.7,12,107,0.11214953271028037,1,0,0,20,1,230,383,9.341664126790612,0.23614459966903026,177.2176079673639,0.9830121317808689,0.4419711959814976,0.6,0,0,134,0.13474486365365768,1,0.49275455278286673,1
bot_543_492,364,4381.0,0.0830860534124629,40,31,1.2903225806451613,1,1,134,11,1,12,1,3.571428571428571,0.6933855013226974,97.81850905382915,1.739899051418488,0.3053253433282319,1.0,0,0,40,0.1476956566270615,3,0.9684081060925758,1
user2161_genuine_877,96,112.00048487252893,0.8571391463997718,294,1425,0.2063157894736842,1,1,234,20,1,8,1,9.375,0.2913400748457351,164.06540660606998,4.518680640006385,0.23488309035640356,1.0,0,1,262,0.10488154328178212,1,0.5860121426883118,0
user1136_genuine_205,87,135.38015740084444,0.6426347972281006,604,1032,0.5852713178294574,1,1,100,20,1,10,5,17.24137931034483,0.476182366818625,172.00146271119544,1.4891656678473284,0.30008616265465266,1.0,0,0,32,0.5103125834120398,0,0.20071778260750645,0
user987_genuine_112,178,679.0,0.2621502209131075,413,1269,0.32545311268715527,1,0,0,19,1,31,4,19.662921348314608,0.5638368976702077,97.30992193724333,4.331845775994622,0.3924213896203786,0.6,0,0,265,0.4689355729418375,0,0.6421845208584319,0
user2549_genuine_279,44278,4604.0,9.617289313640313,11,31,0.3548387096774194,0,0,0,20,1,3970,3225,16.249604769863137,0.6867874730659325,121.7520868739167,3.277102596239601,0.05901151617460361,0.4,0,0,59,0.0003958463804611956,1,0.6665636013913611,0
user193_genuine_400,43751,294.0,100.0,75,309,0.24271844660194175,1,0,0,19,1,2440,452,6.610134625494274,0.5712404924373505,47.137972825353714,2.46056028210807,0.39378585214592665,0.6,0,1,51,0.21031855628579366,1,0.17711843864417726,0
bot_307_274,271,1925.0,0.14077922077922078,4,57,0.07017543859649122,1,1,137,11,1,30,7,13.653136531365314,0.29407848770557404,4.17162542465198,1.1493540052346232,0.9825962709062528,1.0,0,0,16,0.19348816448294778,3,0.7307567715240144,1
bot_496_636,581,4635.0,0.12535059331175835,15,227,0.06607929515418502,1,1,53,11,1,12,10,3.7865748709122204,0.7008561817388858,105.12050022098575,2.876113076738765,0.392051400280632,1.0,0,0,31,0.12014291039489389,0,0.74102987701919,1
user1394_genuine_713,22569,22722.73303132067,0.9932343952151897,263,630,0.4174603174603175,1,0,0,20,1,38,1077,4.940404980282689,0.8263774859577093,7.7414143501501345,0.4342593178754052,0.602891145249282,0.6,0,1,245,0.27032826976538393,0,0.20725398228329303,0
user2637_genuine_844,93408,98.0,100.0,178,520,0.3423076923076923,0,1,121,20,1,8898,6238,16.204179513532033,0.6000212734373038,121.59584107184561,0.9826911558977942,0.06987494096754468,0.8,0,0,267,0.29823437145023635,1,0.35505412680220183,0
user768_genuine_236,133,256.44003577320507,0.5186397654289242,165,1234,0.13371150729335493,0,0,0,19,1,11,9,15.037593984962406,0.9750642257100998,70.93260258462763,1.6863453170262135,0.02452759212015785,0.4,0,1,259,0.15766059505334007,1,0.026062823441156246,0
bot_1952_765,90,5904.0,0.01524390243902439,23,78,0.2948717948717949,1,1,61,12,1,8,5,14.444444444444443,0.03235513196935911,10.154876033349314,1.9553324812294568,0.8663098725272369,1.0,0,0,101,0.7219024142570205,0,0.11227371597170487,0
bot_340_844,88,1879.0,0.04683342203299627,64,422,0.15165876777251186,0,0,0,11,1,2,1,3.4090909090909087,0.10961568863007831,2.826808872031993,1.73021896633592,0.808433544597309,0.4,0,0,63,0.30324516181597727,0,0.2293962040390066,1
bot_745_858,249,4067.0,0.061224489795918366,121,91,1.3296703296703296,0,0,0,11,1,8,4,4.819277108433735,0.7961380055181263,111.8952511145582,2.471521812657021,0.3892670805536115,0.4,0,0,208,0.7220818532735862,0,0.007345369619353115,1
bot_465_337,183,369.0,0.4959349593495935,46,325,0.14153846153846153,1,1,48,11,1,2,2,2.185792349726776,0.06570916455112344,2.795506531500732,0.6090739872316664,0.8406534115496538,1.0,0,0,33,0.25099365987815775,1,0.9036050012693733,1
user285_genuine_172,27,4343.0,0.006216900759843426,633,1760,0.35965909090909093,0,0,0,19,1,0,0,0.0,0.40732246594759813,40.37853821326197,4.105809299635078,0.1736825835759123,0.4,0,0,219,0.8501327346850368,0,0.6665820548536265,0
bot_2188_259,313,2509.0,0.12475089677162216,35,461,0.07592190889370933,0,0,0,12,1,14,2,5.111821086261981,0.10753173696532692,8.149821935643537,0.5800675471452417,0.9691181324464215,0.4,0,0,26,0.02634602586316852,0,0.7695290648069393,1
user428_genuine_773,18280,30772.00511489785,0.5940464370698413,9,179,0.05027932960893855,1,0,0,19,1,2064,496,14.00437636761488,0.8663360043825945,110.43677966801206,4.2952302975042675,0.211677689504824,0.6,0,0,205,0.6545661912235982,2,0.5426126499702559,0
bot_1698_967,81,3251.0,0.024915410642879113,355,91,3.901098901098901,1,1,56,12,1,3,1,4.938271604938271,0.24889689709087442,10.23301010536828,1.710831015552216,0.8090239165197646,1.0,0,0,41,0.2406265202773951,1,0.7201211216699037,1
user2332_genuine_652,2835,2077.0,1.364949446316803,313,1443,0.2169092169092169,0,0,0,20,1,551,167,25.326278659611994,0.12351480810858792,111.13931672106015,4.125617162692776,0.027498996029743775,0.4,0,0,155,0.32147974963046866,1,0.4688117535227973,0
user2717_genuine_276,42098,4232.0,9.947542533081286,81,275,0.29454545454545455,1,0,0,20,1,5084,2390,17.753812532661883,0.5859068196125661,74.7907150783742,3.6524321395355246,0.7419004252842298,0.6,0,0,29,0.031226666762938726,0,0.4836608713421574,0
user2079_genuine_645,2732,1487.0,1.8372562205783456,798,2224,0.35881294964028776,1,0,0,20,1,68,129,7.210834553440702,0.8998085202524756,98.9077262148521,2.3574863379730386,0.08208152970415475,0.6,0,0,22,0.711585285114676,0,0.5561214496777072,1
bot_639_525,559,4242.0,0.13177746346063177,18,62,0.2903225806451613,0,0,0,11,1,81,37,21.10912343470483,0.8955788701129019,54.26846970175331,2.5900896690248474,0.10870655785901134,0.4,0,0,67,0.21583678094321132,5,0.5637744738228733,1
user722_genuine_417,67,2115.0,0.03167848699763593,53,355,0.14929577464788732,1,1,24,19,1,8,2,14.925373134328357,0.9422883724654897,172.1090218686529,4.311710143190571,0.675094640414078,1.0,0,1,235,0.4003806798637316,0,0.5684712097520548,0
user951_genuine_126,1471,3184.0,0.46199748743718594,253,754,0.33554376657824936,1,0,0,19,1,263,80,23.317471108089734,0.9429124824130056,35.42934639680504,2.7526784424256032,0.18779006497047623,0.6,0,0,260,0.9430118524931661,0,0.03410342006102352,0
bot_1633_387,881,5988.0,0.14712758851035404,27,272,0.09926470588235294,1,1,88,12,1,24,7,3.5187287173666286,0.2742718342264277,9.22971255732109,0.573095773928744,0.8678472339375412,1.0,0,1,173,0.3257812717512675,1,0.2038429140331946,1
bot_1616_981,354,301.0,1.176079734219269,2,897,0.002229654403567447,1,1,137,12,1,1,3,1.1299435028248588,0.24649403775094395,1.7320564876713325,0.6096266586965797,0.739487317668811,1.0,0,0,210,0.6619719101043366,1,0.11567715095572614,1
user2262_genuine_762,82175,156.0,100.0,179,88,2.034090909090909,0,1,76,20,1,12055,4317,19.923334347429268,0.31988001586579023,37.444312742953166,4.886682678747805,0.695410124836612,0.8,1,1,170,0.3028295608801195,0,0.5187200365982576,1
user989_genuine_530,1282,729.7676358128273,1.756723561153938,281,31,9.064516129032258,1,0,0,19,1,239,8,19.266770670826833,0.4101743984916685,128.85373566383916,0.6831986552928464,0.35551002528971387,0.6,0,0,31,0.2888246505798262,0,0.21207736913708194,1
bot_462_191,414,3795.0,0.10909090909090909,0,49,0.0,0,0,0,11,1,8,2,2.4154589371980677,0.1255546924879354,2.5674881964334273,0.7920519956492583,0.6832278094919959,0.2,0,0,19,0.30475588937025255,0,0.4553369757675686,1
user1759_genuine_657,32,2388.0,0.01340033500837521,168,891,0.18855218855218855,1,1,218,20,1,1,0,3.125,0.8541236619273571,15.375267023079084,0.7512567305906614,0.19016850422026696,1.0,0,1,106,0.5130962002834701,0,0.17087394120738478,0
bot_1829_839,269,2458.0,0.10943856794141578,46,115,0.4,0,0,0,12,1,11,2,4.83271375464684,0.10487016054208204,12.700605754360568,1.992468515739323,0.7050484217367088,0.4,0,0,24,0.02408377131251629,0,0.9612768110047711,1
user326_genuine_761,41159,4667.0,8.819155774587529,7,42,0.16666666666666666,0,1,154,19,1,2746,1042,9.203333414320076,0.6998732486068453,145.74145346084276,2.6416829632835794,0.04377133986691195,0.8,0,0,285,0.5976131909324605,1,0.5601068538742254,0
user2608_genuine_373,2421,1838.219228408838,1.317035510555298,1207,2063,0.5850702859912749,0,0,0,20,1,269,67,13.878562577447337,0.6158286405243368,160.25974498116645,0.6510153171565469,0.31559515482392686,0.4,0,0,255,0.7908100405837336,0,0.19500516903136753,0
user1383_genuine_379,64,80.95645836121777,0.7905484169581611,31,140,0.22142857142857142,1,1,38,20,1,7,0,10.9375,0.6077615751365137,160.83065442689747,4.970470701705845,0.775435489892284,1.0,0,0,170,0.8242412494511779,1,0.6349092179719554,0
user1724_genuine_340,91253,110072.70943901334,0.8290247461434521,1164,1978,0.5884732052578362,1,1,210,20,1,12058,2731,16.20659046825858,0.6757147590997008,164.11248446750517,4.750084669071827,0.1427946623656239,1.0,0,0,104,0.23267653567934266,0,0.41805232248080354,1
user1086_genuine_819,168,2696.0,0.06231454005934718,129,318,0.4056603773584906,0,1,115,20,1,2,11,7.738095238095238,0.20668684327808345,82.96978793496399,2.8496205434495248,0.16892837597020194,0.8,0,1,55,0.3611054794490721,1,0.41974553730432,1
user2523_genuine_496,104,772.0,0.13471502590673576,1123,2439,0.46043460434604344,1,1,49,20,1,0,2,1.9230769230769231,0.32525632744296806,106.85672243599824,1.9687728206923902,0.6017195274871378,1.0,0,1,36,0.29239450847882476,0,0.471618685688485,1
user341_genuine_532,3338,3584.0,0.9313616071428571,212,39,5.435897435897436,0,1,115,19,1,345,242,17.585380467345715,0.7309101403855366,22.16201604551407,3.909826771824887,0.39349425753376543,0.8,0,0,222,0.48199491773286707,0,0.19470054831423755,0
bot_951_636,462,3921.0,0.11782708492731446,29,1084,0.026752767527675275,0,0,0,11,1,79,16,20.562770562770563,0.05417246596831477,14.70634814714471,1.2343445537219624,0.7833972088742769,0.4,0,0,65,0.381252692864329,0,0.3687296595589914,1
user147_genuine_674,89381,333.0,100.0,781,1890,0.4132275132275132,1,0,0,19,1,6893,6694,15.201217260939126,0.29843532412597373,131.17921204481038,3.1627953000738835,0.5915265838650495,0.6,0,0,334,0.008319942227192012,0,0.06483783813595703,0
