account_id,username,account_age_days,posts,followers,following,has_profile_picture,bio_length,avg_likes_per_post,avg_comments_per_post,follow_back_ratio,username_pattern,activity_pattern,network_pattern,label
acc_344903,lily_food,334,4401,0,1587,1,26,1,1,0.0,normal,normal,normal,genuine
acc_406533,isabella_yoga,934,2,0,4054,1,33,19,1,0.0,normal,normal,normal,genuine
acc_757258,olivia_art,6,87,0,3860,1,31,2,4,0.0,normal,normal,normal,genuine
acc_660270,alex_smith_128,2171,266,0,734,0,37,16,3,0.0,normal,normal,normal,genuine
acc_113682,james_sports_585,1756,36,0,0,1,28,4,5,0.0,normal,normal,normal,genuine
acc_848898,lily_food,1624,0,84,72,0,36,0,0,1.1666666666666667,normal,normal,normal,genuine
acc_159030,olivia_art_570,2312,134,19487,114,0,26,94,13,10.0,normal,normal,fake_follower_spike,suspicious
acc_668328,sarah_jones,1619,1455,392,467,1,30,3,1,0.8394004282655246,normal,spammy,normal,suspicious
acc_270838,emma_tech_586,334,1746,124,290,0,0,2,2,0.42758620689655175,normal,spammy,normal,suspicious
acc_727459,tom_books_913,2212,0,0,147,0,33,0,0,0.0,normal,normal,normal,genuine
acc_989203,olivia_art,1292,32,98,0,1,33,17,0,0.0,normal,normal,normal,genuine
acc_913814,lily_food_219,1546,2632,224,773,1,30,4,2,0.2897800776196636,normal,spammy,normal,suspicious
acc_816306,james_sports_209,2362,1360,251,719,0,28,3,1,0.34909596662030595,normal,spammy,normal,suspicious
acc_537199,emma_tech,1788,1714,210,330,0,32,2,2,0.6363636363636364,normal,spammy,normal,suspicious
acc_878476,james_sports,974,33,7,176,0,28,6,4,0.03977272727272727,normal,normal,normal,genuine
acc_663312,james_sports,295,88,17856,163,1,37,57,15,10.0,normal,normal,fake_follower_spike,suspicious
acc_473178,james_sports_934,1465,25,679,4460,0,33,6,8,0.15224215246636771,normal,normal,normal,genuine
acc_252895,jessica_reads_835,2191,0,0,132,0,0,0,0,0.0,normal,normal,normal,genuine
acc_447401,isabella_yoga_759,2395,312,0,0,1,37,15,4,0.0,normal,normal,normal,genuine
acc_982572,chris_music,1395,2042,466,487,0,37,4,0,0.9568788501026694,normal,spammy,normal,suspicious
acc_168162,user_6498888,1911,4946,355,821,0,31,10,2,0.43239951278928135,normal,repetitive,normal,suspicious
acc_191254,david_gym,2262,21,906,0,1,36,13,18,0.0,normal,normal,normal,genuine
acc_258141,sarah_jones,1773,0,0,0,0,36,0,0,0.0,normal,normal,normal,genuine
acc_768159,mark_coffee,2277,0,20,0,1,28,0,0,0.0,normal,normal,normal,genuine
acc_804055,alex_smith,743,0,27,71,1,30,0,0,0.38028169014084506,normal,normal,normal,genuine
acc_688592,jessica_reads_766,2170,206,0,799,1,27,0,2,0.0,normal,normal,normal,genuine
acc_299659,sarah_jones_442,1452,261,0,4280,0,31,17,3,0.0,normal,normal,normal,genuine
acc_677790,chris_music_753,1421,27,0,173,1,30,13,0,0.0,normal,normal,normal,genuine
acc_410155,crypto_pump,2417,0,14,1538,0,31,0,0,0.009102730819245773,normal,spammy,mass_following,suspicious
acc_723309,chris_music_950,1328,16,40,106,1,31,19,1,0.37735849056603776,normal,normal,normal,genuine
acc_249326,james_sports_336,45,41,0,0,1,33,4,0,0.0,normal,normal,normal,genuine
acc_925646,mark_coffee_332,1410,356,423,386,1,31,40,4,1.0958549222797926,normal,normal,normal,genuine
acc_412042,mike_travel_901,1720,49,93,518,0,37,12,2,0.17953667953667954,normal,normal,normal,genuine
acc_216698,emma_tech_494,15,31,9875,206,1,30,29,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_308757,jessica_reads_865,1656,170,884,165,1,27,62,16,5.357575757575757,normal,normal,normal,genuine
acc_687426,james_sports,2319,0,46,159,0,27,0,0,0.2893081761006289,normal,normal,normal,genuine
acc_770242,jessica_reads,1021,362,550,2130,1,31,19,10,0.25821596244131456,normal,normal,normal,genuine
acc_324008,bitcoin_to_moon,945,3329,469,209,0,31,4,0,2.2440191387559807,normal,repetitive,normal,suspicious
acc_857758,crypto_pump,891,0,81,1003,0,28,0,0,0.08075772681954138,normal,spammy,mass_following,suspicious
acc_317566,tom_books,1508,161,42714,314,1,30,51,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_214499,isabella_yoga,327,0,9,697,0,28,0,0,0.01291248206599713,normal,normal,normal,genuine
acc_340614,user_16588,1223,1570,222,933,0,30,2,3,0.2379421221864952,normal,repetitive,normal,suspicious
acc_778556,bitcoin_to_moon,2100,3511,262,325,1,31,8,0,0.8061538461538461,normal,repetitive,normal,suspicious
acc_482394,follow_2026,688,1474,300,663,0,31,10,2,0.45248868778280543,normal,repetitive,normal,suspicious
acc_112553,mark_coffee_185,3,62,7595,320,0,31,7,9,10.0,normal,normal,fake_follower_spike,suspicious
acc_557351,chris_music,340,144,300,0,1,26,19,6,0.0,normal,normal,normal,genuine
acc_700228,tom_books_231,711,0,0,242,1,30,0,0,0.0,normal,normal,normal,genuine
acc_555805,olivia_art_614,201,389,0,186,1,0,3,1,0.0,normal,normal,normal,genuine
acc_147057,tom_books,818,242,0,352,0,30,3,2,0.0,normal,normal,normal,genuine
acc_298085,james_sports,6,0,0,0,1,28,0,0,0.0,normal,normal,normal,genuine
acc_496566,sophia_nature,2456,2504,731,0,1,28,16,13,0.0,normal,normal,normal,genuine
acc_280805,chris_music,1542,38,273,8468,0,27,1,3,0.03223901747756259,normal,burst,mass_following,suspicious
acc_182256,emma_tech,2134,0,0,916,1,36,0,0,0.0,normal,normal,normal,genuine
acc_862010,jessica_reads,1292,29,528,104,1,32,29,4,5.076923076923077,normal,normal,normal,genuine
acc_938007,sarah_jones_701,2342,355,8350,29,0,26,515,160,10.0,normal,normal,normal,genuine
acc_426988,sophia_nature_711,385,0,0,0,1,31,0,0,0.0,normal,normal,normal,genuine
acc_281349,user_37188,1444,46,249,9880,0,28,8,2,0.025202429149797572,normal,burst,mass_following,suspicious
acc_716964,chris_music_432,2230,60,9742,156,1,0,66,14,10.0,normal,normal,fake_follower_spike,suspicious
acc_473276,alex_smith_543,315,150,77,81,1,30,3,4,0.9506172839506173,normal,normal,normal,genuine
acc_567262,mark_coffee,2068,0,51,0,1,36,0,0,0.0,normal,normal,normal,genuine
acc_372642,mark_coffee,25,75,8738,251,0,26,5,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_785673,james_sports,1125,78,19580,52,1,32,58,17,10.0,normal,normal,fake_follower_spike,suspicious
acc_308078,emma_tech,366,211,6649,103,0,37,209,42,10.0,normal,normal,normal,genuine
acc_236079,emma_tech,2158,36,18,84,1,33,17,3,0.21428571428571427,normal,normal,normal,genuine
acc_289448,jessica_reads,2178,36,17,0,1,28,1,5,0.0,normal,normal,normal,genuine
acc_278593,alex_smith_809,1112,0,378,4553,1,27,0,0,0.08302218317592797,normal,normal,normal,genuine
acc_338387,user_74688888,1904,1445,391,249,0,39,2,1,1.570281124497992,normal,repetitive,normal,suspicious
acc_854914,david_gym,1876,1854,675,455,1,37,6,13,1.4835164835164836,normal,normal,normal,genuine
acc_223548,user_517888,540,15,156,5262,0,39,3,2,0.029646522234891677,normal,burst,mass_following,suspicious
acc_724840,sarah_jones_290,1074,12,47,0,1,36,6,5,0.0,normal,normal,normal,genuine
acc_182507,sophia_nature,2167,32,374,2600,1,28,31,5,0.14384615384615385,normal,normal,normal,genuine
acc_518233,john_photo_989,1634,0,100,0,1,28,0,0,0.0,normal,normal,normal,genuine
acc_910237,emma_tech,1508,189,20125,437,1,36,74,10,10.0,normal,normal,fake_follower_spike,suspicious
acc_971315,user_762888,2355,60,181,3200,0,30,1,1,0.0565625,normal,burst,mass_following,suspicious
acc_505537,mike_travel,35,3535,110,3788,1,36,19,5,0.02903907074973601,normal,normal,normal,genuine
acc_633595,john_photo_723,1643,464,0,0,0,0,3,1,0.0,normal,normal,normal,genuine
acc_989753,emma_tech,461,40,37,57,0,27,19,0,0.6491228070175439,normal,normal,normal,genuine
acc_912965,james_sports,125,216,0,693,1,26,20,2,0.0,normal,normal,normal,genuine
acc_179789,jessica_reads,290,56,47139,152,0,0,50,13,10.0,normal,normal,fake_follower_spike,suspicious
acc_898262,sarah_jones,950,2233,471,637,1,33,3,0,0.7394034536891679,normal,spammy,normal,suspicious
acc_376955,olivia_art_833,716,3,421,0,1,32,21,5,0.0,normal,normal,normal,genuine
acc_853507,isabella_yoga,2245,2899,460,746,0,30,1,2,0.6166219839142091,normal,spammy,normal,suspicious
acc_865492,james_sports,1893,43,35,96,1,37,12,5,0.3645833333333333,normal,normal,normal,genuine
acc_160616,user_16188888,1351,4978,484,397,0,39,2,3,1.2191435768261965,normal,repetitive,normal,suspicious
acc_439928,jessica_reads,322,669,191,739,0,39,4,1,0.2584573748308525,normal,spammy,normal,suspicious
acc_981953,james_sports,38,110,40223,339,1,31,96,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_619333,emma_tech,64,2188,1078,1726,1,30,107,12,0.6245654692931634,normal,normal,normal,genuine
acc_420317,david_gym,407,0,2,0,1,37,0,0,0.0,normal,normal,normal,genuine
acc_593357,alex_smith,592,27,0,2429,0,36,3,3,0.0,normal,normal,normal,genuine
acc_476353,jessica_reads,1641,4,183,0,0,27,6,2,0.0,normal,normal,normal,genuine
acc_124072,mike_travel_194,1645,84,339,6921,0,34,5,1,0.04898136107498916,normal,burst,mass_following,suspicious
acc_391648,lily_food,1247,83,681,37,0,36,26,11,10.0,normal,normal,normal,genuine
acc_489804,james_sports,2229,191,31171,400,1,32,45,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_111908,tom_books,2347,484,57,38,1,31,7,2,1.5,normal,normal,normal,genuine
acc_254444,olivia_art,452,0,4,68,1,31,0,0,0.058823529411764705,normal,normal,normal,genuine
acc_201377,david_gym,1389,0,0,10,1,33,0,0,0.0,normal,normal,normal,genuine
acc_910040,john_photo,1221,163,33062,456,1,31,10,6,10.0,normal,normal,fake_follower_spike,suspicious
acc_842308,buy_2026,1771,2444,433,919,0,39,5,2,0.47116430903155604,normal,repetitive,normal,suspicious
acc_632959,lily_food,858,92,79,193,1,33,5,2,0.40932642487046633,normal,normal,normal,genuine
acc_426203,david_gym,1969,0,799,285,0,27,0,0,2.8035087719298244,normal,normal,normal,genuine
acc_713583,isabella_yoga,187,11,39,3280,1,31,19,4,0.011890243902439025,normal,normal,normal,genuine
acc_470959,follow_fast,2173,0,86,786,0,31,0,0,0.10941475826972011,normal,spammy,mass_following,suspicious
acc_138483,james_sports,1972,2,195,4671,0,26,4,2,0.04174694926140013,normal,burst,mass_following,suspicious
acc_612933,follow_now,937,1774,130,200,0,28,10,1,0.65,normal,repetitive,normal,suspicious
acc_351771,lily_food_59,718,0,28,48,1,33,0,0,0.5833333333333334,normal,normal,normal,genuine
acc_804974,olivia_art,1114,97,61,5980,0,36,2,1,0.01020066889632107,normal,burst,mass_following,suspicious
acc_318016,emma_tech,2287,367,0,263,1,27,8,4,0.0,normal,normal,normal,genuine
acc_649577,jessica_reads,549,301,0,0,0,26,5,0,0.0,normal,normal,normal,genuine
acc_641217,user_944888,1617,71,35,7380,0,32,4,0,0.0047425474254742545,normal,burst,mass_following,suspicious
acc_429201,tom_books,1596,105,8455,358,1,27,41,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_412938,jessica_reads,201,0,3907,2476,0,28,0,0,1.5779483037156705,normal,normal,normal,genuine
acc_730565,john_photo,724,22,407,550,1,33,7,2,0.74,normal,normal,normal,genuine
acc_909289,jessica_reads_326,1685,26,34,548,1,27,7,4,0.06204379562043796,normal,normal,normal,genuine
acc_272919,user_24988,241,94,131,7235,0,39,0,1,0.018106427090532135,normal,burst,mass_following,suspicious
acc_666076,mike_travel,30,26,7861,325,0,26,19,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_624972,user_6878888,613,37,408,3201,0,37,6,2,0.1274601686972821,normal,burst,mass_following,suspicious
acc_817002,alex_smith,2451,6,986,4069,0,37,33,7,0.24231998033914967,normal,normal,normal,genuine
acc_289092,sophia_nature,31,20,6,0,0,32,18,4,0.0,normal,normal,normal,genuine
acc_961404,sarah_jones,541,1837,149,229,0,33,4,2,0.6506550218340611,normal,spammy,normal,suspicious
acc_756890,xxx123xxx,955,0,92,534,0,39,0,0,0.17228464419475656,normal,spammy,mass_following,suspicious
acc_800217,isabella_yoga,1633,247,819,324,0,37,73,5,2.5277777777777777,normal,normal,normal,genuine
acc_568946,mike_travel,773,440,114,2007,0,0,18,1,0.05680119581464873,normal,normal,normal,genuine
acc_680990,lily_food,1009,49,557,4207,1,32,50,3,0.13239838364630377,normal,normal,normal,genuine
acc_811572,mike_travel_985,1333,0,13,2539,1,37,0,0,0.005120126033871603,normal,normal,normal,genuine
acc_570534,john_photo,22,224,680,0,1,0,17,11,0.0,normal,normal,normal,genuine
acc_746412,emma_tech_53,1558,319,30,723,1,28,11,2,0.04149377593360996,normal,normal,normal,genuine
acc_159611,david_gym_50,1922,0,78,72,1,31,0,0,1.0833333333333333,normal,normal,normal,genuine
acc_215332,tom_books,1995,165,40973,184,0,33,14,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_367095,tom_books,604,16,688,0,0,26,58,8,0.0,normal,normal,normal,genuine
acc_211392,lily_food_321,2093,450,92,234,1,36,2,1,0.39316239316239315,normal,normal,normal,genuine
acc_453026,james_sports,767,23,24,158,1,27,15,1,0.1518987341772152,normal,normal,normal,genuine
acc_715895,sarah_jones_221,164,4,830,0,1,0,19,8,0.0,normal,normal,normal,genuine
acc_989199,isabella_yoga_946,419,23,194,2645,0,26,10,2,0.07334593572778828,normal,burst,mass_following,suspicious
acc_422316,jessica_reads,999,4,0,3096,1,37,7,0,0.0,normal,normal,normal,genuine
acc_717656,user_82888,2208,78,306,4115,0,37,7,0,0.07436208991494532,normal,burst,mass_following,suspicious
acc_244479,free_2026,2031,1614,74,744,0,34,6,1,0.09946236559139784,normal,repetitive,normal,suspicious
acc_725030,olivia_art,400,3024,9,153,1,37,2,1,0.058823529411764705,normal,normal,normal,genuine
acc_385470,chris_music,1794,357,0,4425,1,37,8,4,0.0,normal,normal,normal,genuine
acc_881390,lily_food,2207,389,0,0,0,30,18,4,0.0,normal,normal,normal,genuine
acc_877931,isabella_yoga,539,0,613,254,1,0,0,0,2.4133858267716537,normal,normal,normal,genuine
acc_774726,alex_smith_326,1197,1918,404,282,0,32,3,0,1.4326241134751774,normal,spammy,normal,suspicious
acc_418897,mike_travel_958,924,316,0,0,1,0,18,1,0.0,normal,normal,normal,genuine
acc_682236,mike_travel,1287,0,0,2323,0,30,0,0,0.0,normal,normal,normal,genuine
acc_207233,user_51788888,1535,2020,201,623,0,28,4,0,0.32263242375601925,normal,repetitive,normal,suspicious
acc_683885,sarah_jones_17,2478,122,23698,218,1,36,38,17,10.0,normal,normal,fake_follower_spike,suspicious
acc_482236,xxx123xxx,804,4259,369,305,0,30,3,1,1.2098360655737705,normal,repetitive,normal,suspicious
acc_581153,sarah_jones,1051,167,5245,496,1,36,54,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_599508,david_gym,490,9,0,0,0,27,6,0,0.0,normal,normal,normal,genuine
acc_551533,isabella_yoga,2435,9,89,527,1,0,7,2,0.16888045540796964,normal,normal,normal,genuine
acc_396439,sarah_jones,2039,362,307,76,1,33,10,1,4.0394736842105265,normal,normal,normal,genuine
acc_168804,john_photo,1653,450,278,0,0,30,22,1,0.0,normal,normal,normal,genuine
acc_690798,sarah_jones_413,375,1189,612,154,1,33,46,12,3.9740259740259742,normal,normal,normal,genuine
acc_343459,sarah_jones,1674,0,0,1841,1,26,0,0,0.0,normal,normal,normal,genuine
acc_127529,lily_food,1096,143,0,37,0,37,2,5,0.0,normal,normal,normal,genuine
acc_442838,mike_travel,395,90,60,126,1,26,17,0,0.47619047619047616,normal,normal,normal,genuine
acc_544871,mark_coffee,839,1394,100,503,1,32,1,0,0.1988071570576541,normal,spammy,normal,suspicious
acc_333159,mike_travel,584,0,17,280,1,37,0,0,0.060714285714285714,normal,normal,normal,genuine
acc_538683,sarah_jones,1431,93,18,0,0,27,6,0,0.0,normal,normal,normal,genuine
acc_896984,mike_travel_984,544,70,331,5734,0,30,0,1,0.057725845831880014,normal,burst,mass_following,suspicious
acc_577150,lucky88888,956,1155,377,880,0,30,8,1,0.4284090909090909,normal,repetitive,normal,suspicious
acc_752338,olivia_art,978,0,3324,171,0,28,0,0,10.0,normal,normal,normal,genuine
acc_230300,tom_books,2168,48,34,4607,1,27,6,4,0.007380073800738007,normal,normal,normal,genuine
acc_521990,sophia_nature,1866,0,23,980,1,33,0,0,0.02346938775510204,normal,normal,normal,genuine
acc_731347,isabella_yoga,1919,3698,769,0,1,33,16,5,0.0,normal,normal,normal,genuine
acc_444600,mike_travel,904,78,7153,103,1,37,59,4,10.0,normal,normal,fake_follower_spike,suspicious
acc_490992,user_8758888,1432,70,19,8832,1,31,10,2,0.002151268115942029,normal,burst,mass_following,suspicious
acc_458915,jessica_reads_520,1589,29,0,104,1,31,9,1,0.0,normal,normal,normal,genuine
acc_714334,james_sports,1210,0,490,0,1,33,0,0,0.0,normal,normal,normal,genuine
acc_156864,alex_smith,758,2557,321,543,1,30,3,2,0.5911602209944752,normal,spammy,normal,suspicious
acc_159643,win_big_now,1294,1820,494,238,0,28,2,3,2.0756302521008405,normal,repetitive,normal,suspicious
acc_702485,alex_smith,454,0,0,166,1,27,0,0,0.0,normal,normal,normal,genuine
acc_920595,john_photo,1521,0,105,3207,0,37,0,0,0.03274087932647334,normal,burst,mass_following,suspicious
acc_245349,sarah_jones,1065,0,0,881,1,30,0,0,0.0,normal,normal,normal,genuine
acc_456717,lily_food_883,1308,3330,17,28,0,31,4,0,0.6071428571428571,normal,normal,normal,genuine
acc_156837,emma_tech,2042,0,71,0,1,31,0,0,0.0,normal,normal,normal,genuine
acc_885654,jessica_reads,2480,22,369,2881,1,28,7,3,0.12808052759458521,normal,burst,mass_following,suspicious
acc_380687,isabella_yoga,1743,54,290,5972,0,31,9,1,0.04855994641661085,normal,burst,mass_following,suspicious
acc_169730,mike_travel,686,0,0,4371,0,36,0,0,0.0,normal,normal,normal,genuine
acc_299903,sophia_nature,565,4950,0,89,1,37,15,5,0.0,normal,normal,normal,genuine
acc_240494,emma_tech,2306,32,259,247,1,32,7,5,1.048582995951417,normal,normal,normal,genuine
acc_503906,tom_books,1044,0,69,18,1,36,0,0,3.8333333333333335,normal,normal,normal,genuine
acc_531534,tom_books,1104,366,0,0,0,32,18,1,0.0,normal,normal,normal,genuine
acc_387932,follow_now,34,0,36,902,0,34,0,0,0.03991130820399113,normal,spammy,mass_following,suspicious
acc_301792,david_gym,854,35,931,354,0,36,36,0,2.6299435028248586,normal,normal,normal,genuine
acc_475481,mike_travel_36,2181,277,67,79,0,27,6,1,0.8481012658227848,normal,normal,normal,genuine
acc_815123,sarah_jones_292,2130,34,0,177,1,33,9,5,0.0,normal,normal,normal,genuine
acc_619986,user_776888,1086,100,263,9915,1,30,5,2,0.02652546646495209,normal,burst,mass_following,suspicious
acc_865090,mark_coffee,1951,42,34,0,1,26,7,4,0.0,normal,normal,normal,genuine
acc_542981,sarah_jones,664,0,22,185,1,27,0,0,0.11891891891891893,normal,normal,normal,genuine
acc_506153,freecrypto123,1162,0,96,991,0,39,0,0,0.09687184661957618,normal,spammy,mass_following,suspicious
acc_957802,crypto_pump,1189,0,53,1157,0,34,0,0,0.045808124459809856,normal,spammy,mass_following,suspicious
acc_831126,david_gym,974,68,18500,249,1,32,94,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_702673,lily_food,1161,411,553,0,1,37,51,2,0.0,normal,normal,normal,genuine
acc_523842,david_gym,546,1981,307,575,0,36,1,1,0.5339130434782609,normal,spammy,normal,suspicious
acc_909606,mark_coffee_805,1286,446,28,0,1,28,8,4,0.0,normal,normal,normal,genuine
acc_923841,sarah_jones,2003,47,56,55,1,0,10,4,1.018181818181818,normal,normal,normal,genuine
acc_961082,mark_coffee,89,197,27766,133,0,28,81,17,10.0,normal,normal,fake_follower_spike,suspicious
acc_755145,user_152888,1814,56,465,5737,0,27,7,2,0.08105281506013597,normal,burst,mass_following,suspicious
acc_861165,mark_coffee,134,41,401,3724,0,28,24,2,0.10767991407089152,normal,normal,normal,genuine
acc_888335,sarah_jones,84,39,1029,136,1,0,72,11,7.5661764705882355,normal,normal,normal,genuine
acc_304981,chris_music_464,417,78,182,74,0,28,6,3,2.4594594594594597,normal,normal,normal,genuine
acc_400699,sarah_jones_903,132,39,2,768,1,26,9,5,0.0026041666666666665,normal,normal,normal,genuine
acc_941214,mark_coffee,779,402,429,0,1,28,40,3,0.0,normal,normal,normal,genuine
acc_260596,user_86688,2174,44,219,5640,0,30,10,1,0.038829787234042554,normal,burst,mass_following,suspicious
acc_439320,tom_books_268,1572,2688,0,0,0,28,5,3,0.0,normal,normal,normal,genuine
acc_680238,john_photo,518,0,2,1756,0,33,0,0,0.0011389521640091116,normal,normal,normal,genuine
acc_458347,olivia_art,1725,30,358,6896,1,39,9,0,0.05191415313225058,normal,burst,mass_following,suspicious
acc_259143,lily_food,2151,4,0,0,1,0,7,5,0.0,normal,normal,normal,genuine
acc_656251,emma_tech,1859,22,896,362,1,28,56,13,2.4751381215469612,normal,normal,normal,genuine
acc_252438,alex_smith_988,86,40,71,795,1,27,8,5,0.08930817610062892,normal,normal,normal,genuine
acc_428933,tom_books,1146,363,760,160,1,27,25,9,4.75,normal,normal,normal,genuine
acc_321018,jessica_reads,2151,0,20,486,1,27,0,0,0.0411522633744856,normal,normal,normal,genuine
acc_650607,john_photo_384,154,50,8908,2394,1,26,317,83,3.720969089390142,normal,normal,normal,genuine
acc_655149,jessica_reads,954,11,647,4468,1,32,22,3,0.14480752014324083,normal,normal,normal,genuine
acc_906458,user_502888,725,15,193,7607,0,37,3,1,0.025371368476403314,normal,burst,mass_following,suspicious
acc_775424,alex_smith,628,0,81,113,1,0,0,0,0.7168141592920354,normal,normal,normal,genuine
acc_520415,david_gym,529,238,41,2077,1,37,19,5,0.01974000962927299,normal,normal,normal,genuine
acc_328424,david_gym_962,326,3073,285,71,0,32,4,4,4.014084507042254,normal,normal,normal,genuine
acc_898938,james_sports,187,434,498,901,1,37,46,8,0.5527192008879024,normal,normal,normal,genuine
acc_681697,isabella_yoga,521,34,335,286,0,27,23,3,1.1713286713286712,normal,normal,normal,genuine
acc_616956,david_gym_45,1731,373,22,473,1,33,19,3,0.046511627906976744,normal,normal,normal,genuine
acc_360626,david_gym,516,7,77,226,1,32,9,4,0.3407079646017699,normal,normal,normal,genuine
acc_396578,sophia_nature_602,2376,43,62,2866,1,31,18,3,0.021632937892533146,normal,normal,normal,genuine
acc_725850,chris_music_721,1199,2691,0,0,0,32,4,1,0.0,normal,normal,normal,genuine
acc_323072,mike_travel,919,0,688,986,1,26,0,0,0.6977687626774848,normal,normal,normal,genuine
acc_293620,mark_coffee,1888,33,86,6516,0,30,6,3,0.013198281154082258,normal,burst,mass_following,suspicious
acc_784061,mark_coffee,1911,152,14620,480,1,31,88,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_489933,mike_travel,1101,47,0,0,1,30,1,3,0.0,normal,normal,normal,genuine
acc_451965,lily_food_337,665,7,1,0,1,30,12,1,0.0,normal,normal,normal,genuine
acc_935502,jessica_reads,1080,3487,31,2318,1,31,17,4,0.013373597929249352,normal,normal,normal,genuine
acc_872442,tom_books,1669,3,0,580,0,37,16,2,0.0,normal,normal,normal,genuine
acc_885376,isabella_yoga,1636,1,38,581,0,26,6,4,0.06540447504302926,normal,normal,normal,genuine
acc_570392,lily_food_82,78,17,94,199,0,27,20,4,0.4723618090452261,normal,normal,normal,genuine
acc_823548,tom_books,13,1533,28,0,1,0,3,1,0.0,normal,normal,normal,genuine
acc_686844,isabella_yoga_925,29,12,87,4552,0,32,20,2,0.019112478031634447,normal,normal,normal,genuine
acc_954303,james_sports,2020,125,48357,214,0,30,42,9,10.0,normal,normal,fake_follower_spike,suspicious
acc_246942,chris_music,960,47,0,0,1,37,17,4,0.0,normal,normal,normal,genuine
acc_663646,david_gym,2274,72,0,0,1,30,20,1,0.0,normal,normal,normal,genuine
acc_512349,david_gym,1944,23,4505,0,1,33,250,88,0.0,normal,normal,normal,genuine
acc_442406,john_photo,2118,114,0,762,1,32,12,2,0.0,normal,normal,normal,genuine
acc_265245,lily_food,1893,95,36391,436,1,28,59,14,10.0,normal,normal,fake_follower_spike,suspicious
acc_770649,bitcoin_to_moon,2093,996,367,526,0,30,7,2,0.6977186311787072,normal,repetitive,normal,suspicious
acc_511704,sarah_jones,1850,279,0,4822,0,0,9,5,0.0,normal,normal,normal,genuine
acc_565198,alex_smith_483,207,0,51,0,1,26,0,0,0.0,normal,normal,normal,genuine
acc_975365,mark_coffee,1175,0,92,452,1,31,0,0,0.20353982300884957,normal,normal,normal,genuine
acc_391773,mark_coffee,1727,17,1854,0,1,37,7,15,0.0,normal,normal,normal,genuine
acc_971460,isabella_yoga,516,314,331,2157,0,31,16,1,0.15345387111729253,normal,normal,normal,genuine
acc_606653,sarah_jones,1725,173,9304,375,0,26,63,6,10.0,normal,normal,fake_follower_spike,suspicious
acc_982554,james_sports,815,10,100,1459,1,28,7,0,0.06854009595613433,normal,normal,normal,genuine
acc_116418,emma_tech,1632,5,73,540,0,36,16,5,0.13518518518518519,normal,normal,normal,genuine
acc_914617,olivia_art,469,4347,45,921,0,30,7,4,0.048859934853420196,normal,normal,normal,genuine
acc_146930,mike_travel_253,1058,0,84,3,0,31,0,0,10.0,normal,normal,normal,genuine
acc_958092,john_photo,99,2715,89,0,1,36,10,4,0.0,normal,normal,normal,genuine
acc_729274,isabella_yoga_249,4,46,7601,341,1,27,41,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_133653,sophia_nature,1150,9,0,819,1,0,5,4,0.0,normal,normal,normal,genuine
acc_288056,emma_tech,189,86,100,142,0,28,19,1,0.704225352112676,normal,normal,normal,genuine
acc_676023,olivia_art,2018,35,75,911,1,31,11,0,0.08232711306256861,normal,normal,normal,genuine
acc_199824,sophia_nature_609,1678,2880,22,189,1,0,14,4,0.1164021164021164,normal,normal,normal,genuine
acc_422090,olivia_art,574,48,426,2430,0,31,1,3,0.17530864197530865,normal,burst,mass_following,suspicious
acc_289517,alex_smith,1348,200,94,2444,0,33,1,2,0.038461538461538464,normal,normal,normal,genuine
acc_630354,mike_travel,1875,411,16,1643,1,36,19,3,0.009738283627510651,normal,normal,normal,genuine
acc_151564,user_2018888,761,2489,431,810,0,34,8,3,0.5320987654320988,normal,repetitive,normal,suspicious
acc_371216,sophia_nature,750,0,29,85,1,36,0,0,0.3411764705882353,normal,normal,normal,genuine
acc_384566,tom_books_973,1033,9,6619,4353,0,37,386,36,1.5205605329657708,normal,normal,normal,genuine
acc_637549,mark_coffee,1629,15,702,0,1,27,53,3,0.0,normal,normal,normal,genuine
acc_397252,emma_tech_758,2003,1,6,145,1,0,4,1,0.041379310344827586,normal,normal,normal,genuine
acc_421570,user_583888,1842,46,158,7518,0,32,5,3,0.021016227720138336,normal,burst,mass_following,suspicious
acc_663054,mark_coffee_657,1394,0,5316,3080,1,28,0,0,1.725974025974026,normal,normal,normal,genuine
acc_240038,click_here_now,2272,0,52,1203,0,30,0,0,0.043225270157938485,normal,spammy,mass_following,suspicious
acc_403149,lily_food,467,0,270,0,0,33,0,0,0.0,normal,normal,normal,genuine
acc_825100,john_photo,872,21,66,565,0,28,12,3,0.1168141592920354,normal,normal,normal,genuine
acc_251762,alex_smith_601,284,482,0,73,1,33,0,5,0.0,normal,normal,normal,genuine
acc_133342,lily_food,969,461,0,0,1,0,10,0,0.0,normal,normal,normal,genuine
acc_227780,lily_food_599,327,0,0,0,1,0,0,0,0.0,normal,normal,normal,genuine
